"id","comment_text","NOT","HOF"
hasoc_english_305040,"A rare move by #Myanmar govt to jail its soldiers for killing #refugees but #humanrights lawyers say more reform is needed https://t.co/dM6cISiIwR @hrw @Johnzaw @UNmigration @UNDP_Myanmar",1,0
hasoc_english_305041,"What minimum conditions have to exist for the EU to lawfully refuse to take in refugees &amp; migrants at sea and instead disembark them in non-EU countries? @HRW https://t.co/HTKSt1QOjt https://t.co/dZQazsm18a",1,0
hasoc_english_305042,"@Damo_is_King @Lilydog12 @Independent_ie @EamonMelia Tell the Nigerian they need to let more Germans, Dutch, Irish and people from anywhere into their country and let them be granted Nigerian passports and residency rights! Mass immigration and globalizat",1,0
hasoc_english_305043,"Yes he should for life @potus @realDonaldTrump #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now",0,1
hasoc_english_305044,"@cassiamancini @matteosalvinimi It should foment anger. Only idiots open their borders to people who will NEVER assimilate. Majority of Black Africans coming into Europe are NOT refugees and had the money to pay for trip over, which is expensive.",0,1
hasoc_english_305045,"Our report on the lack of supervision, sexual activity and runaways at the shelters that house immigrant children in and around Chicago was just published in Spanish 👇 https://t.co/LrqzD1Oi66",1,0
hasoc_english_305046,"@DailyMailUK dosent matter about benifits migrants will still come and look what happened in Germany etc without benifits no to crime",0,1
hasoc_english_305047,"@JoeNBC The cowards are the corrupt establishment. Trump and the American working class will win over the D.C. establishment. #MAGA #Kavanaugh #walkaway #burtreynolds #BuildThatWall @realDonaldTrump @RealJamesWoods @IngrahamAngle @DonaldJTrumpJr @LouDobbs",0,1
hasoc_english_305048,"@V_of_Europe And set to accept more economic migrants",1,0
hasoc_english_305049,"We have an immigrant economy. Zero tolerance policy will seriously damage the economy. People are so fucking stupid. https://t.co/tRh1eNF256",1,0
hasoc_english_305050,"Glaswegians rally to protest against ‘˜mass eviction’ of refugees by Serco https://t.co/Mqgn8zL0wz https://t.co/RMvgYzu3bY",1,0
hasoc_english_305051,"Kathimerini: Pace of migrant arrivals in Greece via land from Turkey quickens, agency says https://t.co/IWCTObbGsk",1,0
hasoc_english_305052,"@realDonaldTrump immigration on mass in Europe Kills our Culture our languages and over stretches our own resources such as Hospitals ,Schools ,now Italy ,Greece , etc , Your right send them back home but please do not separate families Islamic countries",0,1
hasoc_english_305053,"Please tell me why the bitch next to me in the piercing line is so judgmental about everyone she fucking sees. SHUT THE FUCK UP.",0,1
hasoc_english_305054,"@emmasharp003 @Ldrake48Lee Bitch shut the fuck up",0,1
hasoc_english_305055,"@abzdafab Dear cunt, please shut the fuck up.",0,1
hasoc_english_305056,"RT @queenofdragonsb: Pls shut the fuck up bitch",0,1
hasoc_english_305057,"RT @21bIvck: "when u gonna get your license" SHUT THE FUCK UP BITCH I AINT GOT TIME DAMN GET OFF MY DICK",0,1
hasoc_english_305058,"@SarahhWaqar @CallmeJaagii Bitch shut the fuck up",0,1
hasoc_english_305059,"ok babies i'll go to sleep ok bitch shut the fuck up",0,1
hasoc_english_305060,"You are a fucking ugly bitch!shut the fuck up??????????????????????????????????????????????????????you just a ugly bitch!fuck you ??????????",0,1
hasoc_english_305061,"RT @bnixole: bitch shut the fuck up you're fucking your best friends dad https://t.co/1YR6ydZMgc",0,1
hasoc_english_305062,"RT @vaintshit:  shut the fuck up and come suck my dick",0,1
hasoc_english_305063,"@AnisaJomha ice has more talent in his ejeculated sperm than you do in ur whole body please shut the fuck up and go suck idubbz dick u cunt",0,1
hasoc_english_305064,"@ArianasBotch Ok if you fucking said leave block me. But dm me first I'm gonna kick your ass. Shut the fuck up you https://t.co/6BXkfxMEf9",0,1
hasoc_english_305065,"@LadyNadiaEssex Shut the fuck up ye little slag",0,1
hasoc_english_305066,"Selena has BEEN acting like she'ss the victim all these years, shut the fuck up https://t.co/tawvofiPgJ",0,1
hasoc_english_305067,"@Sundae_3 Shut the fuck up you cunt",0,1
hasoc_english_305068,"like damn bitch if youre hungry shut the fuck up and eat im trying to sleep!!!",0,1
hasoc_english_305069,"RT @Akhdre_: "You too skinny, imma hurt you" Girl  if you don't shut the fuck up and ride this dick. Imma be aight. I got Obamacare.",0,1
hasoc_english_305070,"@sofiasfaIcones shut the fuck up hes not gonna dick you was gonna send u this dope steroline edit but u can go cry to olly",0,1
hasoc_english_305071,"Don't speak bitch,just Die Die Die Why can't you go bye bye bye? Cause I will take your life away So turn around and just shut the fuck up!",0,1
hasoc_english_305072,"If women want equailty they should be drafted into war. See how that feels!!!",0,1
hasoc_english_305073,"charli: fuck you bitch charli: omg why am i so extra wjahjaaj",0,1
hasoc_english_305074,"Bitch you better be 😂😂 https://t.co/8YaXVNzhcg",1,0
hasoc_english_305075,"@saima55016154 Come on box I show you my cock darling",0,1
hasoc_english_305076,"Rica gets so much cock in her licked cunt https://t.co/wqrNHv5UOS",0,1
hasoc_english_305077,"Say you gon ride, bitch ride",0,1
hasoc_english_305078,"@thereallisaann bitch you a hoe... I do not like yo fish booty ass no fuckin moe",0,1
hasoc_english_305079,"They call it HB. I’m a hot bitch you a has been",1,0
hasoc_english_305080,"I kno this bitch pussy smells really bad because she cook steak rice n corn everyday",0,1
hasoc_english_305081,"@Davidsalas87 Cause you're a Bitch and you love those situations! 🤷🏼‍♂️",1,0
hasoc_english_305082,"cuf yo boy and yo girl Have you heard ‘pull a bad bitch’ by Reese's stuffed with on #SoundCloud? #np https://t.co/7lWhxofn0q",1,0
hasoc_english_305083,"@ashitudeprobs You know you can always block me right ? Or are you an attention whore ? Waiting for your feminist friends to get on line",0,1
hasoc_english_305084,"And HE HAD ANOTHER GIRL WITH HIM bitch she was shook https://t.co/eesqEv93gn",1,0
hasoc_english_305085,"also this girl tried to twerk me away from barricade FUCK YOU suck my dick!",0,1
hasoc_english_305086,"Boo, you sweaty whore",0,1
hasoc_english_305087,"@CyV_SW Wow mo cock got hard. Want to pull your panties down, push you against these door and let you feel my cock deep in your wet puss 😈",0,1
hasoc_english_305088,"Kashdoll said 🗣Yall hoes kill me always want the next bitch issue, bitch you want her life but dont know what she been threw 💯‼️",0,1
hasoc_english_305089,"Literally just saw a 10 year old girl wearing a shirt with sparkles that said 'doing my best' fucking same bitch where'd you get that😂😂😂👽⚠✖ https://t.co/24tSFVM9Ps",1,0
hasoc_english_305090,"But remember, you cheated on me first, you’re a whore, you’re a whore, this is whore 😂😂😂",0,1
hasoc_english_305091,"@SlutMagn3t Wow!! Never seen a woman juggle a big cock like that",0,1
hasoc_english_305092,"Is it rape if you stick your finger in a bootyhole when they sleep?",0,1
hasoc_english_305093,"Why did women vote for Trump? bitches will vote for a bitch",0,1
hasoc_english_305094,"So i had a dream that baekyeol kissed right in front of my face that was very charming thing until some psycho women start to scream.bitch",0,1
hasoc_english_305095,"my girl left early in the morning holler bout she going to get her hair done bitch i ain’t dumb",0,1
hasoc_english_305096,"All you fucking faggots were laughing at her too with that other fucking dumb cunt liberal Ellen DeGeneres",0,1
hasoc_english_305097,"I'm sorry but you damn hoe and you don't even know it 🤦🏾‍♂️",0,1
hasoc_english_305098,"Thats yo main bitch thats my side hoe damn near coldest bitch i love her nigga side joke🙃",0,1
hasoc_english_305099,"@sza got these hoes thinking sharing a nigga or being a side bitch is cool 🤦🏽‍♀️",0,1
hasoc_english_305100,"@lovelynicolee_ She probably was using it already before she took it stupid bitch.",0,1
hasoc_english_305101,"@susansubfatmum you fucking slut, daddy wants you to dm him",0,1
hasoc_english_305102,"ALSO... still laughing at this bitch that my friend Chef brought to DirtyBird... LIKE NO ONE WANTED YOU THERE HOE JUST SO YOU KNOW 😹🤷‍♀️",0,1
hasoc_english_305103,"🗣 Tuesday and Wednesday, Thursday and Friday.....I can beat your ass bitch every weekend. 😊🤷🏽‍♀️",0,1
hasoc_english_305104,"Ill kill the bitch (chloe) when your not home — Idgaf if you’re kidding bitch I’ll report your ass ... https://t.co/GlBx3SroY0",0,1
hasoc_english_305105,"Why #WomenBoycottTwitter? because you act like Ms. Whore.",0,1
hasoc_english_305106,"https://t.co/XjDnKjjfdU rape and murdered children what do you expect from the religion of peace and women don't count as human, think",1,0
hasoc_english_305107,"First of all ya dick is too mediocre to be having your ugly ass bitch come at me in such manner",0,1
hasoc_english_305108,"wow that bitch is tweeting hard like her 'good heart' makes it look like she wasn't involved in the coverup- everybody knows she's a ho!",0,1
hasoc_english_305109,"Too bad my stupid loyal bitch ass dropped all my hoes that smoked me out for an ain't shit boy",0,1
hasoc_english_305110,"@Iovesyuno stupid bitch i hate you",0,1
hasoc_english_305111,"oh my god okay but i saw this jennie x pretty girl video and bitch i'm—",1,0
hasoc_english_305112,"Me: h- Lana Del Dey: I’m a dragon you’re a whore bitch",0,1
hasoc_english_305113,"@itschasex @beneathBlackMen You are such a lucky slut girl !!!! I envy you 🤤",0,1
hasoc_english_305114,"Before you sign up to be a side bitch keep in mind that there’s a 99.9% chance of you getting your ass beat. K? K.",0,1
hasoc_english_305115,"Never let a girl with unblended shadow, unlined lips, and a non-setting foundation w powder ass bitch tell u shit..have a good day y'all",1,0
hasoc_english_305116,"You only come around when you want dick.. bitch respect my energy.",0,1
hasoc_english_305117,"@LisaBloom YOU ARE NO CHAMPION FOR WOMEN! YOU'RE A GREEDY, OPPORTUNISTIC ATTENTION WHORE! You should never work in law again! #weinsteinGate https://t.co/Cd9vgXDoZQ",0,1
hasoc_english_305118,"@Tuckedofftae No bitch this girl annoying",0,1
hasoc_english_305119,"Let's have some fun. Let me rape your wallet. You'll watch, stroke &amp; thank me for abusing you like a whore! #Findom #walletdrain #paypig",0,1
hasoc_english_305120,"@tariqnasheed White woman are so quick to claim rape, so how about you black sisters? We rarely heard you!",0,1
hasoc_english_305121,"Lmao a little bitch got mad at me at work yesterday and asked to speak to a manager.. 🗣 hoe, I am the store manager so what now? 🤗",0,1
hasoc_english_305122,"Yo moma ah stupid bitch!!! For having a fake ass son acting gangster on twitter. https://t.co/BvQXwd0w7K",0,1
hasoc_english_305123,"@duastrouble @jacobsartorius Excuse me? EVERYONE LIKES IT!!! BITCH IF YOU DON'T FUCK OFF THIS WORLD! What a hoe! 😒",0,1
hasoc_english_305124,"@commentiquette No, you suck and the game said you were a slut.",0,1
hasoc_english_305125,"'A girl can only be a slut, a bitch, a tease, or the virgin next door.' #QOTD #Horror https://t.co/eBbWXTWM7m https://t.co/vMkUabypFH",0,1
hasoc_english_305126,"@cher Backstabbing cher hypocritical, NASTY WOMAN and a bitch, bashing my President, who screwed her way to the top.. . . . . https://t.co/HUxpwifoNd",0,1
hasoc_english_305127,"...............................'I get to rape beautiful women and that's why I like working on this project.'",0,1
hasoc_english_305128,"Fuck you bitch. I'd fight you if I wasn't pregnant but your too big of a pussy to hit anyone cause all you do is run your mouth",0,1
hasoc_english_305129,"@AngelDemond4 l don't even know 's that fucking women bitch kayleigh corbett..",0,1
hasoc_english_305130,"what the fuck 😔😔😔😳😳😳 Travis your a dumb ass bitch Kylie i still love yah girl btw 💕💕😩",1,0
hasoc_english_305131,"@westandian girl lmaooooo bitch I needed a heads up or something 😂😂😂",1,0
hasoc_english_305132,"This bitch is stupid af. Forcing me to wake up my residents. Like wtf not like I was sitting not doing shit I was doing shit. Stupid ass.",0,1
hasoc_english_305133,"@xitsmaaarielx I miss you more main slut halavyaahhh HHAHAHHAAHAHpatatas!!! 😂😂",1,0
hasoc_english_305134,"Hey girl if ur still reading my tweets ..... ur a dumb bitch",0,1
hasoc_english_305135,"You just have power over men altogether, women are men’s ultimate weakness after all... which is why women are slut… https://t.co/w4okbSVxd0",0,1
hasoc_english_305136,"this fake bitch trynna indirect me Hello @ me if ur not a coward hoe",0,1
hasoc_english_305137,"@itsfordkath back too you slut",0,1
hasoc_english_305138,"@SarahKSilverman I tried to find a gif of Brett Butler calling you a Godless Whore but...well let's just say I didn… https://t.co/weMAuTe5cW",0,1
